source,stem,file,fg_fraction,white_fraction,polarity,h,w,binary
Source_HKU-IS_raw_gt,0960,0960.png,0.333052,0.333052,object=white,267,400,1
Source_HKU-IS_raw_gt,0961,0961.png,0.429317,0.429317,object=white,300,400,1
Source_HKU-IS_raw_gt,0962,0962.png,0.256678,0.256678,object=white,301,400,1
Source_HKU-IS_raw_gt,0965,0965.png,0.287125,0.287125,object=white,300,400,1
Source_HKU-IS_raw_gt,0966,0966.png,0.359307,0.359307,object=white,267,400,1
Source_HKU-IS_raw_gt,0967,0967.png,0.331915,0.331915,object=white,310,310,1
Source_HKU-IS_raw_gt,0970,0970.png,0.112698,0.112698,object=white,316,400,1
Source_HKU-IS_raw_gt,0971,0971.png,0.23295,0.23295,object=white,300,400,1
Source_HKU-IS_raw_gt,0974,0974.png,0.248646,0.248646,object=white,240,320,1
Source_HKU-IS_raw_gt,0976,0976.png,0.432832,0.432832,object=white,226,400,1
Source_HKU-IS_raw_gt,0977,0977.png,0.414129,0.414129,object=white,270,340,1
Source_HKU-IS_raw_gt,0978,0978.png,0.294922,0.294922,object=white,300,300,1
Source_HKU-IS_raw_gt,0981,0981.png,0.215413,0.215413,object=white,248,400,1
Source_HKU-IS_raw_gt,0982,0982.png,0.114038,0.114038,object=white,325,400,1
Source_HKU-IS_raw_gt,0983,0983.png,0.417258,0.417258,object=white,300,400,1
Source_HKU-IS_raw_gt,0984,0984.png,0.327008,0.327008,object=white,371,350,1
Source_HKU-IS_raw_gt,0985,0985.png,0.266059,0.266059,object=white,255,400,1
Source_HKU-IS_raw_gt,0986,0986.png,0.316508,0.316508,object=white,300,400,1
Source_HKU-IS_raw_gt,0988,0988.png,0.274235,0.274235,object=white,327,400,1
Source_HKU-IS_raw_gt,0990,0990.png,0.215593,0.215593,object=white,316,400,1
Source_HKU-IS_raw_gt,0991,0991.png,0.310659,0.310659,object=white,400,345,1
Source_HKU-IS_raw_gt,0992,0992.png,0.148188,0.148188,object=white,269,400,1
Source_HKU-IS_raw_gt,0993,0993.png,0.283682,0.283682,object=white,275,400,1
Source_HKU-IS_raw_gt,0994,0994.png,0.474237,0.474237,object=white,259,400,1
Source_HKU-IS_raw_gt,0998,0998.png,0.35517,0.35517,object=white,400,396,1
Source_HKU-IS_raw_gt,1000,1000.png,0.219591,0.219591,object=white,400,391,1
Source_HKU-IS_raw_gt,1001,1001.png,0.189414,0.189414,object=white,269,400,1
Source_HKU-IS_raw_gt,1002,1002.png,0.262831,0.262831,object=white,204,400,1
Source_HKU-IS_raw_gt,1003,1003.png,0.464567,0.464567,object=white,248,400,1
Source_HKU-IS_raw_gt,1004,1004.png,0.243191,0.243191,object=white,264,400,1
Source_HKU-IS_raw_gt,1006,1006.png,0.032962,0.032962,object=white,303,400,1
Source_HKU-IS_raw_gt,1008,1008.png,0.180236,0.180236,object=white,328,400,1
Source_HKU-IS_raw_gt,1009,1009.png,0.324285,0.324285,object=white,346,400,1
Source_HKU-IS_raw_gt,1010,1010.png,0.12004,0.12004,object=white,400,251,1
Source_HKU-IS_raw_gt,1011,1011.png,0.141548,0.141548,object=white,378,400,1
Source_HKU-IS_raw_gt,1012,1012.png,0.04936,0.04936,object=white,400,383,1
Source_HKU-IS_raw_gt,1013,1013.png,0.557274,0.557274,object=white,299,400,1
Source_HKU-IS_raw_gt,1014,1014.png,0.180514,0.180514,object=white,400,287,1
Source_HKU-IS_raw_gt,1015,1015.png,0.224853,0.224853,object=white,307,400,1
Source_HKU-IS_raw_gt,1016,1016.png,0.267386,0.267386,object=white,330,400,1
Source_HKU-IS_raw_gt,1018,1018.png,0.253553,0.253553,object=white,266,400,1
Source_HKU-IS_raw_gt,1019,1019.png,0.386329,0.386329,object=white,269,400,1
Source_HKU-IS_raw_gt,1020,1020.png,0.212344,0.212344,object=white,337,400,1
Source_HKU-IS_raw_gt,1021,1021.png,0.102798,0.102798,object=white,294,400,1
Source_HKU-IS_raw_gt,1022,1022.png,0.424727,0.424727,object=white,321,400,1
Source_HKU-IS_raw_gt,1023,1023.png,0.171722,0.171722,object=white,400,273,1
Source_HKU-IS_raw_gt,1024,1024.png,0.415805,0.415805,object=white,264,400,1
Source_HKU-IS_raw_gt,1025,1025.png,0.213345,0.213345,object=white,400,296,1
Source_HKU-IS_raw_gt,1026,1026.png,0.123185,0.123185,object=white,394,400,1
Source_HKU-IS_raw_gt,1028,1028.png,0.238719,0.238719,object=white,400,279,1
Source_HKU-IS_raw_gt,1030,1030.png,0.191976,0.191976,object=white,343,401,1
Source_HKU-IS_raw_gt,1031,1031.png,0.134842,0.134842,object=white,301,400,1
Source_HKU-IS_raw_gt,1033,1033.png,0.056497,0.056497,object=white,400,389,1
Source_HKU-IS_raw_gt,1034,1034.png,0.414148,0.414148,object=white,317,400,1
Source_HKU-IS_raw_gt,1035,1035.png,0.179749,0.179749,object=white,279,400,1
Source_HKU-IS_raw_gt,1036,1036.png,0.1717,0.1717,object=white,400,353,1
Source_HKU-IS_raw_gt,1038,1038.png,0.147063,0.147063,object=white,400,303,1
Source_HKU-IS_raw_gt,1040,1040.png,0.116888,0.116888,object=white,192,400,1
Source_HKU-IS_raw_gt,1041,1041.png,0.311284,0.311284,object=white,298,400,1
Source_HKU-IS_raw_gt,1043,1043.png,0.12246,0.12246,object=white,315,400,1
Source_HKU-IS_raw_gt,1046,1046.png,0.18584,0.18584,object=white,262,400,1
Source_HKU-IS_raw_gt,1049,1049.png,0.354661,0.354661,object=white,400,280,1
Source_HKU-IS_raw_gt,1050,1050.png,0.294046,0.294046,object=white,399,401,1
Source_HKU-IS_raw_gt,1052,1052.png,0.171679,0.171679,object=white,268,400,1
Source_HKU-IS_raw_gt,1053,1053.png,0.092799,0.092799,object=white,293,400,1
Source_HKU-IS_raw_gt,1054,1054.png,0.198258,0.198258,object=white,310,400,1
Source_HKU-IS_raw_gt,1055,1055.png,0.245952,0.245952,object=white,273,400,1
Source_HKU-IS_raw_gt,1057,1057.png,0.195227,0.195227,object=white,400,320,1
Source_HKU-IS_raw_gt,1058,1058.png,0.207923,0.207923,object=white,254,400,1
Source_HKU-IS_raw_gt,1059,1059.png,0.04017,0.04017,object=white,400,250,1
Source_HKU-IS_raw_gt,1060,1060.png,0.427125,0.427125,object=white,400,360,1
Source_HKU-IS_raw_gt,1061,1061.png,0.224868,0.224868,object=white,400,380,1
Source_HKU-IS_raw_gt,1062,1062.png,0.236705,0.236705,object=white,242,400,1
Source_HKU-IS_raw_gt,1064,1064.png,0.158819,0.158819,object=white,271,400,1
Source_HKU-IS_raw_gt,1065,1065.png,0.25716,0.25716,object=white,265,400,1
Source_HKU-IS_raw_gt,1066,1066.png,0.119435,0.119435,object=white,239,400,1
Source_HKU-IS_raw_gt,1067,1067.png,0.171264,0.171264,object=white,401,300,1
Source_HKU-IS_raw_gt,1068,1068.png,0.314535,0.314535,object=white,242,400,1
Source_HKU-IS_raw_gt,1070,1070.png,0.262824,0.262824,object=white,400,394,1
Source_HKU-IS_raw_gt,1073,1073.png,0.289973,0.289973,object=white,369,400,1
Source_HKU-IS_raw_gt,1075,1075.png,0.126639,0.126639,object=white,400,299,1
Source_HKU-IS_raw_gt,1077,1077.png,0.212549,0.212549,object=white,400,304,1
Source_HKU-IS_raw_gt,1079,1079.png,0.158927,0.158927,object=white,289,400,1
Source_HKU-IS_raw_gt,1080,1080.png,0.227406,0.227406,object=white,240,400,1
Source_HKU-IS_raw_gt,1081,1081.png,0.07096,0.07096,object=white,297,400,1
Source_HKU-IS_raw_gt,1083,1083.png,0.191616,0.191616,object=white,400,382,1
Source_HKU-IS_raw_gt,1085,1085.png,0.280409,0.280409,object=white,269,400,1
Source_HKU-IS_raw_gt,1086,1086.png,0.052331,0.052331,object=white,295,400,1
Source_HKU-IS_raw_gt,1087,1087.png,0.074701,0.074701,object=white,284,400,1
Source_HKU-IS_raw_gt,1088,1088.png,0.118691,0.118691,object=white,359,400,1
Source_HKU-IS_raw_gt,1089,1089.png,0.153274,0.153274,object=white,400,391,1
Source_HKU-IS_raw_gt,1092,1092.png,0.178771,0.178771,object=white,400,291,1
Source_HKU-IS_raw_gt,1093,1093.png,0.381892,0.381892,object=white,296,400,1
Source_HKU-IS_raw_gt,1095,1095.png,0.041211,0.041211,object=white,285,400,1
Source_HKU-IS_raw_gt,1097,1097.png,0.114421,0.114421,object=white,302,400,1
Source_HKU-IS_raw_gt,1098,1098.png,0.340541,0.340541,object=white,400,291,1
Source_HKU-IS_raw_gt,1099,1099.png,0.197068,0.197068,object=white,400,295,1
Source_HKU-IS_raw_gt,1100,1100.png,0.223249,0.223249,object=white,277,400,1
Source_HKU-IS_raw_gt,1105,1105.png,0.210821,0.210821,object=white,271,400,1
Source_HKU-IS_raw_gt,1106,1106.png,0.205569,0.205569,object=white,224,400,1
Source_HKU-IS_raw_gt,1108,1108.png,0.228628,0.228628,object=white,266,400,1
Source_HKU-IS_raw_gt,1109,1109.png,0.165386,0.165386,object=white,272,400,1
Source_HKU-IS_raw_gt,1111,1111.png,0.313117,0.313117,object=white,223,400,1
Source_HKU-IS_raw_gt,1113,1113.png,0.264566,0.264566,object=white,271,400,1
Source_HKU-IS_raw_gt,1114,1114.png,0.068483,0.068483,object=white,340,401,1
Source_HKU-IS_raw_gt,1115,1115.png,0.158698,0.158698,object=white,263,400,1
Source_HKU-IS_raw_gt,1120,1120.png,0.189315,0.189315,object=white,303,400,1
Source_HKU-IS_raw_gt,1121,1121.png,0.111856,0.111856,object=white,303,400,1
Source_HKU-IS_raw_gt,1122,1122.png,0.202632,0.202632,object=white,342,400,1
Source_HKU-IS_raw_gt,1123,1123.png,0.250356,0.250356,object=white,372,400,1
Source_HKU-IS_raw_gt,1125,1125.png,0.189222,0.189222,object=white,400,392,1
Source_HKU-IS_raw_gt,1126,1126.png,0.239375,0.239375,object=white,200,400,1
Source_HKU-IS_raw_gt,1128,1128.png,0.333103,0.333103,object=white,249,296,1
Source_HKU-IS_raw_gt,1129,1129.png,0.178604,0.178604,object=white,400,283,1
Source_HKU-IS_raw_gt,1130,1130.png,0.352461,0.352461,object=white,270,401,1
Source_HKU-IS_raw_gt,1132,1132.png,0.38612,0.38612,object=white,393,400,1
Source_HKU-IS_raw_gt,1133,1133.png,0.475205,0.475205,object=white,281,400,1
Source_HKU-IS_raw_gt,1134,1134.png,0.223768,0.223768,object=white,341,400,1
Source_HKU-IS_raw_gt,1136,1136.png,0.085887,0.085887,object=white,357,390,1
Source_HKU-IS_raw_gt,1137,1137.png,0.276644,0.276644,object=white,222,400,1
Source_HKU-IS_raw_gt,1138,1138.png,0.332391,0.332391,object=white,161,400,1
Source_HKU-IS_raw_gt,1139,1139.png,0.188302,0.188302,object=white,265,400,1
Source_HKU-IS_raw_gt,1140,1140.png,0.101132,0.101132,object=white,276,400,1
Source_HKU-IS_raw_gt,1141,1141.png,0.338042,0.338042,object=white,240,400,1
Source_HKU-IS_raw_gt,1142,1142.png,0.252934,0.252934,object=white,265,400,1
Source_HKU-IS_raw_gt,1143,1143.png,0.243833,0.243833,object=white,300,400,1
Source_HKU-IS_raw_gt,1144,1144.png,0.34,0.34,object=white,335,400,1
Source_HKU-IS_raw_gt,1146,1146.png,0.291552,0.291552,object=white,269,400,1
Source_HKU-IS_raw_gt,1147,1147.png,0.375465,0.375465,object=white,400,376,1
Source_HKU-IS_raw_gt,1148,1148.png,0.222652,0.222652,object=white,264,400,1
Source_HKU-IS_raw_gt,1150,1150.png,0.354506,0.354506,object=white,268,401,1
Source_HKU-IS_raw_gt,1151,1151.png,0.22763,0.22763,object=white,269,400,1
Source_HKU-IS_raw_gt,1152,1152.png,0.324719,0.324719,object=white,285,400,1
Source_HKU-IS_raw_gt,1153,1153.png,0.198441,0.198441,object=white,348,400,1
Source_HKU-IS_raw_gt,1154,1154.png,0.424252,0.424252,object=white,301,400,1
Source_HKU-IS_raw_gt,1155,1155.png,0.435421,0.435421,object=white,273,400,1
Source_HKU-IS_raw_gt,1156,1156.png,0.345505,0.345505,object=white,317,400,1
Source_HKU-IS_raw_gt,1157,1157.png,0.293464,0.293464,object=white,223,400,1
Source_HKU-IS_raw_gt,1158,1158.png,0.175549,0.175549,object=white,305,400,1
Source_HKU-IS_raw_gt,1159,1159.png,0.342809,0.342809,object=white,275,400,1
Source_HKU-IS_raw_gt,1160,1160.png,0.413995,0.413995,object=white,306,400,1
Source_HKU-IS_raw_gt,1161,1161.png,0.396177,0.396177,object=white,223,400,1
Source_HKU-IS_raw_gt,1164,1164.png,0.271075,0.271075,object=white,300,400,1
Source_HKU-IS_raw_gt,1165,1165.png,0.351433,0.351433,object=white,225,400,1
Source_HKU-IS_raw_gt,1166,1166.png,0.276193,0.276193,object=white,285,400,1
Source_HKU-IS_raw_gt,1167,1167.png,0.361653,0.361653,object=white,239,400,1
Source_HKU-IS_raw_gt,1168,1168.png,0.259115,0.259115,object=white,384,400,1
Source_HKU-IS_raw_gt,1169,1169.png,0.252509,0.252509,object=white,268,400,1
Source_HKU-IS_raw_gt,1170,1170.png,0.287401,0.287401,object=white,304,400,1
Source_HKU-IS_raw_gt,1171,1171.png,0.463146,0.463146,object=white,267,400,1
Source_HKU-IS_raw_gt,1172,1172.png,0.217821,0.217821,object=white,265,400,1
Source_HKU-IS_raw_gt,1173,1173.png,0.338486,0.338486,object=white,266,401,1
Source_HKU-IS_raw_gt,1174,1174.png,0.258925,0.258925,object=white,265,400,1
Source_HKU-IS_raw_gt,1175,1175.png,0.220583,0.220583,object=white,266,400,1
Source_HKU-IS_raw_gt,1176,1176.png,0.265752,0.265752,object=white,256,400,1
Source_HKU-IS_raw_gt,1177,1177.png,0.251178,0.251178,object=white,295,400,1
Source_HKU-IS_raw_gt,1178,1178.png,0.317798,0.317798,object=white,235,400,1
Source_HKU-IS_raw_gt,1179,1179.png,0.202191,0.202191,object=white,259,400,1
Source_HKU-IS_raw_gt,1180,1180.png,0.151067,0.151067,object=white,267,400,1
Source_HKU-IS_raw_gt,1181,1181.png,0.205133,0.205133,object=white,300,400,1
Source_HKU-IS_raw_gt,1182,1182.png,0.218133,0.218133,object=white,300,400,1
Source_HKU-IS_raw_gt,1183,1183.png,0.091482,0.091482,object=white,285,400,1
Source_HKU-IS_raw_gt,1184,1184.png,0.425959,0.425959,object=white,326,400,1
Source_HKU-IS_raw_gt,1185,1185.png,0.326589,0.326589,object=white,240,320,1
Source_HKU-IS_raw_gt,1186,1186.png,0.41165,0.41165,object=white,189,313,1
Source_HKU-IS_raw_gt,1188,1188.png,0.227602,0.227602,object=white,197,400,1
Source_HKU-IS_raw_gt,1190,1190.png,0.220175,0.220175,object=white,300,400,1
Source_HKU-IS_raw_gt,1191,1191.png,0.359031,0.359031,object=white,293,265,1
Source_HKU-IS_raw_gt,1194,1194.png,0.492136,0.492136,object=white,330,400,1
Source_HKU-IS_raw_gt,1195,1195.png,0.413317,0.413317,object=white,309,400,1
Source_HKU-IS_raw_gt,1196,1196.png,0.434193,0.434193,object=white,225,300,1
Source_HKU-IS_raw_gt,1199,1199.png,0.130756,0.130756,object=white,300,300,1
Source_HKU-IS_raw_gt,1200,1200.png,0.334993,0.334993,object=white,400,351,1
Source_HKU-IS_raw_gt,1203,1203.png,0.245233,0.245233,object=white,300,400,1
Source_HKU-IS_raw_gt,1204,1204.png,0.283511,0.283511,object=white,267,400,1
Source_HKU-IS_raw_gt,1206,1206.png,0.270496,0.270496,object=white,267,400,1
Source_HKU-IS_raw_gt,1207,1207.png,0.163438,0.163438,object=white,248,400,1
Source_HKU-IS_raw_gt,1208,1208.png,0.274927,0.274927,object=white,378,400,1
Source_HKU-IS_raw_gt,1209,1209.png,0.328909,0.328909,object=white,268,400,1
Source_HKU-IS_raw_gt,1211,1211.png,0.124236,0.124236,object=white,278,400,1
Source_HKU-IS_raw_gt,1213,1213.png,0.224383,0.224383,object=white,300,400,1
Source_HKU-IS_raw_gt,1217,1217.png,0.06855,0.06855,object=white,400,300,1
Source_HKU-IS_raw_gt,1218,1218.png,0.044757,0.044757,object=white,267,401,1
Source_HKU-IS_raw_gt,1219,1219.png,0.1123,0.1123,object=white,300,400,1
Source_HKU-IS_raw_gt,1220,1220.png,0.120508,0.120508,object=white,300,400,1
Source_HKU-IS_raw_gt,1221,1221.png,0.041425,0.041425,object=white,300,400,1
Source_HKU-IS_raw_gt,1222,1222.png,0.099312,0.099312,object=white,280,400,1
Source_HKU-IS_raw_gt,1223,1223.png,0.373319,0.373319,object=white,339,400,1
Source_HKU-IS_raw_gt,1224,1224.png,0.097083,0.097083,object=white,300,400,1
Source_HKU-IS_raw_gt,1225,1225.png,0.145796,0.145796,object=white,267,400,1
Source_HKU-IS_raw_gt,1228,1228.png,0.153684,0.153684,object=white,266,400,1
Source_HKU-IS_raw_gt,1229,1229.png,0.296199,0.296199,object=white,267,400,1
Source_HKU-IS_raw_gt,1230,1230.png,0.31579,0.31579,object=white,400,345,1
Source_HKU-IS_raw_gt,1231,1231.png,0.171704,0.171704,object=white,400,270,1
Source_HKU-IS_raw_gt,1232,1232.png,0.355065,0.355065,object=white,344,400,1
Source_HKU-IS_raw_gt,1233,1233.png,0.389642,0.389642,object=white,300,400,1
Source_HKU-IS_raw_gt,1236,1236.png,0.103992,0.103992,object=white,300,400,1
Source_HKU-IS_raw_gt,1237,1237.png,0.162227,0.162227,object=white,247,400,1
Source_HKU-IS_raw_gt,1238,1238.png,0.078392,0.078392,object=white,269,400,1
Source_HKU-IS_raw_gt,1239,1239.png,0.168193,0.168193,object=white,267,400,1
Source_HKU-IS_raw_gt,1240,1240.png,0.114145,0.114145,object=white,266,400,1
Source_HKU-IS_raw_gt,1245,1245.png,0.095833,0.095833,object=white,267,400,1
Source_HKU-IS_raw_gt,1246,1246.png,0.24265,0.24265,object=white,300,400,1
Source_HKU-IS_raw_gt,1247,1247.png,0.098523,0.098523,object=white,286,400,1
Source_HKU-IS_raw_gt,1248,1248.png,0.159933,0.159933,object=white,300,400,1
Source_HKU-IS_raw_gt,1250,1250.png,0.072921,0.072921,object=white,267,400,1
Source_HKU-IS_raw_gt,1251,1251.png,0.056183,0.056183,object=white,262,400,1
Source_HKU-IS_raw_gt,1252,1252.png,0.166858,0.166858,object=white,300,400,1
Source_HKU-IS_raw_gt,1253,1253.png,0.222917,0.222917,object=white,400,300,1
Source_HKU-IS_raw_gt,1254,1254.png,0.156658,0.156658,object=white,400,300,1
Source_HKU-IS_raw_gt,1255,1255.png,0.042008,0.042008,object=white,300,400,1
Source_HKU-IS_raw_gt,1258,1258.png,0.097846,0.097846,object=white,267,400,1
Source_HKU-IS_raw_gt,1259,1259.png,0.28765,0.28765,object=white,400,300,1
Source_HKU-IS_raw_gt,1262,1262.png,0.056788,0.056788,object=white,267,400,1
Source_HKU-IS_raw_gt,1263,1263.png,0.056442,0.056442,object=white,300,400,1
Source_HKU-IS_raw_gt,1264,1264.png,0.121067,0.121067,object=white,239,400,1
Source_HKU-IS_raw_gt,1266,1266.png,0.166167,0.166167,object=white,300,400,1
Source_HKU-IS_raw_gt,1267,1267.png,0.224419,0.224419,object=white,267,400,1
Source_HKU-IS_raw_gt,1272,1272.png,0.161173,0.161173,object=white,260,400,1
Source_HKU-IS_raw_gt,1275,1275.png,0.1374,0.1374,object=white,257,401,1
Source_HKU-IS_raw_gt,1276,1276.png,0.049775,0.049775,object=white,267,400,1
Source_HKU-IS_raw_gt,1277,1277.png,0.086154,0.086154,object=white,182,400,1
Source_HKU-IS_raw_gt,1278,1278.png,0.37697,0.37697,object=white,302,400,1
Source_HKU-IS_raw_gt,1279,1279.png,0.272315,0.272315,object=white,243,400,1
Source_HKU-IS_raw_gt,1280,1280.png,0.132796,0.132796,object=white,194,400,1
Source_HKU-IS_raw_gt,1281,1281.png,0.167831,0.167831,object=white,189,400,1
Source_HKU-IS_raw_gt,1285,1285.png,0.09931,0.09931,object=white,210,400,1
Source_HKU-IS_raw_gt,1288,1288.png,0.127163,0.127163,object=white,267,400,1
Source_HKU-IS_raw_gt,1291,1291.png,0.372144,0.372144,object=white,400,400,1
Source_HKU-IS_raw_gt,1292,1292.png,0.048083,0.048083,object=white,300,400,1
Source_HKU-IS_raw_gt,1293,1293.png,0.167291,0.167291,object=white,215,400,1
Source_HKU-IS_raw_gt,1294,1294.png,0.129476,0.129476,object=white,267,400,1
Source_HKU-IS_raw_gt,1295,1295.png,0.319749,0.319749,object=white,400,368,1
Source_HKU-IS_raw_gt,1296,1296.png,0.058596,0.058596,object=white,267,400,1
Source_HKU-IS_raw_gt,1298,1298.png,0.15197,0.15197,object=white,266,401,1
Source_HKU-IS_raw_gt,1299,1299.png,0.047142,0.047142,object=white,300,400,1
Source_HKU-IS_raw_gt,1300,1300.png,0.138835,0.138835,object=white,266,400,1
Source_HKU-IS_raw_gt,1301,1301.png,0.100675,0.100675,object=white,300,400,1
Source_HKU-IS_raw_gt,1302,1302.png,0.129117,0.129117,object=white,300,400,1
Source_HKU-IS_raw_gt,1303,1303.png,0.336684,0.336684,object=white,282,400,1
Source_HKU-IS_raw_gt,1304,1304.png,0.099101,0.099101,object=white,267,400,1
Source_HKU-IS_raw_gt,1306,1306.png,0.143927,0.143927,object=white,268,400,1
Source_HKU-IS_raw_gt,1307,1307.png,0.202462,0.202462,object=white,266,400,1
Source_HKU-IS_raw_gt,1308,1308.png,0.223411,0.223411,object=white,269,400,1
Source_HKU-IS_raw_gt,1309,1309.png,0.060735,0.060735,object=white,330,330,1
Source_HKU-IS_raw_gt,1311,1311.png,0.255627,0.255627,object=white,267,400,1
Source_HKU-IS_raw_gt,1313,1313.png,0.09868,0.09868,object=white,267,400,1
Source_HKU-IS_raw_gt,1314,1314.png,0.189061,0.189061,object=white,268,401,1
Source_HKU-IS_raw_gt,1315,1315.png,0.076236,0.076236,object=white,267,400,1
Source_HKU-IS_raw_gt,1316,1316.png,0.154718,0.154718,object=white,266,400,1
Source_HKU-IS_raw_gt,1317,1317.png,0.123444,0.123444,object=white,270,400,1
Source_HKU-IS_raw_gt,1319,1319.png,0.038344,0.038344,object=white,225,400,1
Source_HKU-IS_raw_gt,1320,1320.png,0.100749,0.100749,object=white,267,400,1
Source_HKU-IS_raw_gt,1321,1321.png,0.045792,0.045792,object=white,300,400,1
Source_HKU-IS_raw_gt,1322,1322.png,0.034881,0.034881,object=white,252,400,1
Source_HKU-IS_raw_gt,1324,1324.png,0.353008,0.353008,object=white,261,400,1
Source_HKU-IS_raw_gt,1325,1325.png,0.044764,0.044764,object=white,244,400,1
Source_HKU-IS_raw_gt,1326,1326.png,0.056142,0.056142,object=white,267,400,1
Source_HKU-IS_raw_gt,1327,1327.png,0.061487,0.061487,object=white,264,400,1
Source_HKU-IS_raw_gt,1328,1328.png,0.042968,0.042968,object=white,267,400,1
Source_HKU-IS_raw_gt,1330,1330.png,0.31342,0.31342,object=white,345,400,1
Source_HKU-IS_raw_gt,1334,1334.png,0.142072,0.142072,object=white,269,400,1
Source_HKU-IS_raw_gt,1335,1335.png,0.062022,0.062022,object=white,246,400,1
Source_HKU-IS_raw_gt,1336,1336.png,0.232858,0.232858,object=white,300,400,1
Source_HKU-IS_raw_gt,1337,1337.png,0.295058,0.295058,object=white,300,400,1
Source_HKU-IS_raw_gt,1338,1338.png,0.125208,0.125208,object=white,300,400,1
Source_HKU-IS_raw_gt,1339,1339.png,0.110524,0.110524,object=white,267,400,1
Source_HKU-IS_raw_gt,1340,1340.png,0.112892,0.112892,object=white,300,400,1
Source_HKU-IS_raw_gt,1341,1341.png,0.200056,0.200056,object=white,266,400,1
Source_HKU-IS_raw_gt,1342,1342.png,0.202909,0.202909,object=white,226,400,1
Source_HKU-IS_raw_gt,1344,1344.png,0.101592,0.101592,object=white,300,400,1
Source_HKU-IS_raw_gt,1345,1345.png,0.257781,0.257781,object=white,267,400,1
Source_HKU-IS_raw_gt,1346,1346.png,0.225667,0.225667,object=white,266,400,1
Source_HKU-IS_raw_gt,1347,1347.png,0.18657,0.18657,object=white,266,400,1
Source_HKU-IS_raw_gt,1348,1348.png,0.146958,0.146958,object=white,286,400,1
Source_HKU-IS_raw_gt,1349,1349.png,0.055711,0.055711,object=white,225,400,1
Source_HKU-IS_raw_gt,1350,1350.png,0.165064,0.165064,object=white,237,316,1
Source_HKU-IS_raw_gt,1351,1351.png,0.092983,0.092983,object=white,300,400,1
Source_HKU-IS_raw_gt,1352,1352.png,0.20776,0.20776,object=white,296,322,1
Source_HKU-IS_raw_gt,1356,1356.png,0.064972,0.064972,object=white,268,400,1
Source_HKU-IS_raw_gt,1358,1358.png,0.176155,0.176155,object=white,249,400,1
Source_HKU-IS_raw_gt,1366,1366.png,0.093144,0.093144,object=white,268,400,1
Source_HKU-IS_raw_gt,1368,1368.png,0.148528,0.148528,object=white,214,400,1
Source_HKU-IS_raw_gt,1369,1369.png,0.173435,0.173435,object=white,302,400,1
Source_HKU-IS_raw_gt,1370,1370.png,0.0658,0.0658,object=white,300,400,1
Source_HKU-IS_raw_gt,1371,1371.png,0.150964,0.150964,object=white,267,400,1
Source_HKU-IS_raw_gt,1372,1372.png,0.188517,0.188517,object=white,327,400,1
Source_HKU-IS_raw_gt,1373,1373.png,0.059117,0.059117,object=white,300,400,1
Source_HKU-IS_raw_gt,1379,1379.png,0.092696,0.092696,object=white,294,400,1
Source_HKU-IS_raw_gt,1380,1380.png,0.11139,0.11139,object=white,295,400,1
Source_HKU-IS_raw_gt,1381,1381.png,0.056535,0.056535,object=white,298,400,1
Source_HKU-IS_raw_gt,1382,1382.png,0.244806,0.244806,object=white,335,400,1
Source_HKU-IS_raw_gt,1383,1383.png,0.173214,0.173214,object=white,329,400,1
Source_HKU-IS_raw_gt,1386,1386.png,0.095718,0.095718,object=white,296,400,1
Source_HKU-IS_raw_gt,1388,1388.png,0.104044,0.104044,object=white,238,400,1
Source_HKU-IS_raw_gt,1389,1389.png,0.054897,0.054897,object=white,268,400,1
Source_HKU-IS_raw_gt,1390,1390.png,0.125463,0.125463,object=white,286,400,1
Source_HKU-IS_raw_gt,1392,1392.png,0.103875,0.103875,object=white,300,400,1
Source_HKU-IS_raw_gt,1393,1393.png,0.195475,0.195475,object=white,300,400,1
Source_HKU-IS_raw_gt,1394,1394.png,0.042167,0.042167,object=white,300,400,1
Source_HKU-IS_raw_gt,1395,1395.png,0.018951,0.018951,object=white,267,401,1
Source_HKU-IS_raw_gt,1396,1396.png,0.024511,0.024511,object=white,266,400,1
Source_HKU-IS_raw_gt,1397,1397.png,0.022575,0.022575,object=white,267,400,1
Source_HKU-IS_raw_gt,1398,1398.png,0.040562,0.040562,object=white,267,400,1
Source_HKU-IS_raw_gt,1400,1400.png,0.091599,0.091599,object=white,272,400,1
Source_HKU-IS_raw_gt,1401,1401.png,0.129906,0.129906,object=white,320,400,1
Source_HKU-IS_raw_gt,1402,1402.png,0.197842,0.197842,object=white,292,400,1
Source_HKU-IS_raw_gt,1403,1403.png,0.085573,0.085573,object=white,267,401,1
Source_HKU-IS_raw_gt,1404,1404.png,0.117973,0.117973,object=white,333,400,1
Source_HKU-IS_raw_gt,1408,1408.png,0.163867,0.163867,object=white,225,400,1
Source_HKU-IS_raw_gt,1409,1409.png,0.178455,0.178455,object=white,267,400,1
Source_HKU-IS_raw_gt,1410,1410.png,0.438591,0.438591,object=white,381,300,1
Source_HKU-IS_raw_gt,1411,1411.png,0.210294,0.210294,object=white,272,400,1
Source_HKU-IS_raw_gt,1412,1412.png,0.244524,0.244524,object=white,226,400,1
Source_HKU-IS_raw_gt,1413,1413.png,0.124041,0.124041,object=white,185,400,1
Source_HKU-IS_raw_gt,1414,1414.png,0.054607,0.054607,object=white,267,400,1
Source_HKU-IS_raw_gt,1415,1415.png,0.131816,0.131816,object=white,267,400,1
